allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)	cluster	cluster_order	GCA_029747675_1_ASM2974767v1_genomic	GCA_029747785_1_ASM2974778v1_genomic	GCA_029747985_1_ASM2974798v1_genomic	GCA_030235295_1_ASM3023529v1_genomic	GCA_030235365_1_ASM3023536v1_genomic	GCA_030235425_1_ASM3023542v1_genomic	GCA_030239835_1_ASM3023983v1_genomic	GCA_030239865_1_ASM3023986v1_genomic	GCA_030240135_1_ASM3024013v1_genomic	GCA_030240165_1_ASM3024016v1_genomic
g01257_00006	g01257	NA	NAD(+) synthase	98	1	10	1	1	1	0	0	0	0	10	NAD(+) synthase(10)	NA(10)	2100	2115	2113.50	54	7	GCA_029747675_1_ASM2974767v1_genomic_01593	GCA_029747785_1_ASM2974778v1_genomic_01567	GCA_029747985_1_ASM2974798v1_genomic_01570	GCA_030235295_1_ASM3023529v1_genomic_00543	GCA_030235365_1_ASM3023536v1_genomic_00983	GCA_030235425_1_ASM3023542v1_genomic_00784	GCA_030239835_1_ASM3023983v1_genomic_01407	GCA_030239865_1_ASM3023986v1_genomic_00615	GCA_030240135_1_ASM3024013v1_genomic_00842	GCA_030240165_1_ASM3024016v1_genomic_01606
g01147_00006	g01147	NA	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities	98	1	10	1	1	1	0	0	0	0	10	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities(10)	NA(10)	1206	1206	1206.00	54	8	GCA_029747675_1_ASM2974767v1_genomic_01592	GCA_029747785_1_ASM2974778v1_genomic_01566	GCA_029747985_1_ASM2974798v1_genomic_01569	GCA_030235295_1_ASM3023529v1_genomic_00498	GCA_030235365_1_ASM3023536v1_genomic_01057	GCA_030235425_1_ASM3023542v1_genomic_00738	GCA_030239835_1_ASM3023983v1_genomic_01424	GCA_030239865_1_ASM3023986v1_genomic_00642	GCA_030240135_1_ASM3024013v1_genomic_00871	GCA_030240165_1_ASM3024016v1_genomic_01605
g01276_00006	g01276	NA	ribose 5-phosphate isomerase B	98	1	10	1	1	1	0	0	0	0	10	ribose 5-phosphate isomerase B(10)	NA(10)	447	447	447.00	54	9	GCA_029747675_1_ASM2974767v1_genomic_01591	GCA_029747785_1_ASM2974778v1_genomic_01565	GCA_029747985_1_ASM2974798v1_genomic_01568	GCA_030235295_1_ASM3023529v1_genomic_00482	GCA_030235365_1_ASM3023536v1_genomic_01100	GCA_030235425_1_ASM3023542v1_genomic_00724	GCA_030239835_1_ASM3023983v1_genomic_01430	GCA_030239865_1_ASM3023986v1_genomic_00658	GCA_030240135_1_ASM3024013v1_genomic_00886	GCA_030240165_1_ASM3024016v1_genomic_01604
g01757_00005	g01757	NA	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	95	2	10	1	1	1	0	0	0	0	10	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase(10)	NA(10)	1182	1182	1182.00	55	1	GCA_029747675_1_ASM2974767v1_genomic_00179	GCA_029747785_1_ASM2974778v1_genomic_00151	GCA_029747985_1_ASM2974798v1_genomic_00154	GCA_030235295_1_ASM3023529v1_genomic_01214	GCA_030235365_1_ASM3023536v1_genomic_01576	GCA_030235425_1_ASM3023542v1_genomic_01356	GCA_030239835_1_ASM3023983v1_genomic_00883	GCA_030239865_1_ASM3023986v1_genomic_00948	GCA_030240135_1_ASM3024013v1_genomic_01305	GCA_030240165_1_ASM3024016v1_genomic_00187
g01501_00005	g01501	NA	thiol reductant ABC exporter subunit CydD	95	3	10	1	1	1	0	0	0	0	10	thiol reductant ABC exporter subunit CydD(10)	NA(10)	3645	3735	3702.00	55	2	GCA_029747675_1_ASM2974767v1_genomic_00178	GCA_029747785_1_ASM2974778v1_genomic_00150	GCA_029747985_1_ASM2974798v1_genomic_00153	GCA_030235295_1_ASM3023529v1_genomic_01233	GCA_030235365_1_ASM3023536v1_genomic_01589	GCA_030235425_1_ASM3023542v1_genomic_01376	GCA_030239835_1_ASM3023983v1_genomic_00902	GCA_030239865_1_ASM3023986v1_genomic_00916	GCA_030240135_1_ASM3024013v1_genomic_01281	GCA_030240165_1_ASM3024016v1_genomic_00186
g00483_00006	g00483	NA	cytochrome d ubiquinol oxidase subunit II	98	1	10	1	1	1	0	0	0	0	10	cytochrome d ubiquinol oxidase subunit II(10)	NA(10)	1134	1134	1134.00	55	3	GCA_029747675_1_ASM2974767v1_genomic_00177	GCA_029747785_1_ASM2974778v1_genomic_00149	GCA_029747985_1_ASM2974798v1_genomic_00152	GCA_030235295_1_ASM3023529v1_genomic_01280	GCA_030235365_1_ASM3023536v1_genomic_01627	GCA_030235425_1_ASM3023542v1_genomic_01409	GCA_030239835_1_ASM3023983v1_genomic_00950	GCA_030239865_1_ASM3023986v1_genomic_00907	GCA_030240135_1_ASM3024013v1_genomic_01271	GCA_030240165_1_ASM3024016v1_genomic_00185
g00466_00006	g00466	NA	Cytochrome bd-type quinol oxidase%2C subunit 1	98	1	10	1	1	1	0	0	0	0	10	Cytochrome bd-type quinol oxidase%2C subunit 1(10)	NA(10)	1503	1503	1503.00	55	4	GCA_029747675_1_ASM2974767v1_genomic_00176	GCA_029747785_1_ASM2974778v1_genomic_00148	GCA_029747985_1_ASM2974798v1_genomic_00151	GCA_030235295_1_ASM3023529v1_genomic_01295	GCA_030235365_1_ASM3023536v1_genomic_01643	GCA_030235425_1_ASM3023542v1_genomic_01421	GCA_030239835_1_ASM3023983v1_genomic_00970	GCA_030239865_1_ASM3023986v1_genomic_00897	GCA_030240135_1_ASM3024013v1_genomic_01257	GCA_030240165_1_ASM3024016v1_genomic_00184
g00639_00006	g00639	NA	DNA polymerase III%2C epsilon subunit or related 3'-5' exonuclease	98	1	10	1	1	1	0	0	0	0	10	DNA polymerase III%2C epsilon subunit or related 3'-5' exonuclease(10)	NA(10)	612	657	616.50	55	5	GCA_029747675_1_ASM2974767v1_genomic_00175	GCA_029747785_1_ASM2974778v1_genomic_00147	GCA_029747985_1_ASM2974798v1_genomic_00150	GCA_030235295_1_ASM3023529v1_genomic_01320	GCA_030235365_1_ASM3023536v1_genomic_01662	GCA_030235425_1_ASM3023542v1_genomic_01443	GCA_030239835_1_ASM3023983v1_genomic_00990	GCA_030239865_1_ASM3023986v1_genomic_00887	GCA_030240135_1_ASM3024013v1_genomic_01249	GCA_030240165_1_ASM3024016v1_genomic_00183
g01611_00005	g01611	NA	nucleoside/nucleotide kinase family protein	95	3	10	1	1	1	0	0	0	0	10	nucleoside/nucleotide kinase family protein(10)	NA(10)	624	624	624.00	55	6	GCA_029747675_1_ASM2974767v1_genomic_00174	GCA_029747785_1_ASM2974778v1_genomic_00146	GCA_029747985_1_ASM2974798v1_genomic_00149	GCA_030235295_1_ASM3023529v1_genomic_01330	GCA_030235365_1_ASM3023536v1_genomic_01669	GCA_030235425_1_ASM3023542v1_genomic_01451	GCA_030239835_1_ASM3023983v1_genomic_00998	GCA_030239865_1_ASM3023986v1_genomic_00880	GCA_030240135_1_ASM3024013v1_genomic_01242	GCA_030240165_1_ASM3024016v1_genomic_00182
g00899_00006	g00899	NA	FKBP-type peptidyl-prolyl cis-trans isomerase	98	1	10	1	1	1	0	0	0	0	10	FKBP-type peptidyl-prolyl cis-trans isomerase(10)	NA(10)	375	375	375.00	55	7	GCA_029747675_1_ASM2974767v1_genomic_00173	GCA_029747785_1_ASM2974778v1_genomic_00145	GCA_029747985_1_ASM2974798v1_genomic_00148	GCA_030235295_1_ASM3023529v1_genomic_01339	GCA_030235365_1_ASM3023536v1_genomic_01676	GCA_030235425_1_ASM3023542v1_genomic_01458	GCA_030239835_1_ASM3023983v1_genomic_01005	GCA_030239865_1_ASM3023986v1_genomic_00874	GCA_030240135_1_ASM3024013v1_genomic_01237	GCA_030240165_1_ASM3024016v1_genomic_00181
g02072_00005	g02072	NA	Uncharacterized Fe-S cluster protein YjdI	95	2	10	1	1	1	0	0	0	0	10	Uncharacterized Fe-S cluster protein YjdI(10)	NA(10)	234	234	234.00	55	8	GCA_029747675_1_ASM2974767v1_genomic_00172	GCA_029747785_1_ASM2974778v1_genomic_00144	GCA_029747985_1_ASM2974798v1_genomic_00147	GCA_030235295_1_ASM3023529v1_genomic_01344	GCA_030235365_1_ASM3023536v1_genomic_01681	GCA_030235425_1_ASM3023542v1_genomic_01463	GCA_030239835_1_ASM3023983v1_genomic_01009	GCA_030239865_1_ASM3023986v1_genomic_00871	GCA_030240135_1_ASM3024013v1_genomic_01233	GCA_030240165_1_ASM3024016v1_genomic_00180
g00255_00006	g00255	NA	putative acetyltransferase%2C GNAT superfamily	98	1	10	1	1	1	0	0	0	0	10	putative acetyltransferase%2C GNAT superfamily(10)	NA(10)	228	315	271.50	55	9	GCA_029747675_1_ASM2974767v1_genomic_00171	GCA_029747785_1_ASM2974778v1_genomic_00143	GCA_029747985_1_ASM2974798v1_genomic_00146	GCA_030235295_1_ASM3023529v1_genomic_01349	GCA_030235365_1_ASM3023536v1_genomic_01687	GCA_030235425_1_ASM3023542v1_genomic_01467	GCA_030239835_1_ASM3023983v1_genomic_01015	GCA_030239865_1_ASM3023986v1_genomic_00867	GCA_030240135_1_ASM3024013v1_genomic_01230	GCA_030240165_1_ASM3024016v1_genomic_00179
g00819_00006	g00819	NA	putative PurR-regulated permease PerM	98	1	10	1	1	1	0	0	0	0	10	putative PurR-regulated permease PerM(10)	NA(10)	1194	1194	1194.00	56	1	GCA_029747675_1_ASM2974767v1_genomic_00589	GCA_029747785_1_ASM2974778v1_genomic_00582	GCA_029747985_1_ASM2974798v1_genomic_00585	GCA_030235295_1_ASM3023529v1_genomic_01536	GCA_030235365_1_ASM3023536v1_genomic_00447	GCA_030235425_1_ASM3023542v1_genomic_02004	GCA_030239835_1_ASM3023983v1_genomic_01088	GCA_030239865_1_ASM3023986v1_genomic_01567	GCA_030240135_1_ASM3024013v1_genomic_01751	GCA_030240165_1_ASM3024016v1_genomic_01140
g00673_00006	g00673	NA	putative PurR-regulated permease PerM	98	1	10	1	1	1	0	0	0	0	10	putative PurR-regulated permease PerM(7):AI-2E family transporter(3)	NA(10)	1233	1233	1233.00	56	2	GCA_029747675_1_ASM2974767v1_genomic_00590	GCA_029747785_1_ASM2974778v1_genomic_00583	GCA_029747985_1_ASM2974798v1_genomic_00586	GCA_030235295_1_ASM3023529v1_genomic_01546	GCA_030235365_1_ASM3023536v1_genomic_00511	GCA_030235425_1_ASM3023542v1_genomic_02005	GCA_030239835_1_ASM3023983v1_genomic_01101	GCA_030239865_1_ASM3023986v1_genomic_01568	GCA_030240135_1_ASM3024013v1_genomic_01753	GCA_030240165_1_ASM3024016v1_genomic_01139
g00104_00006	g00104	NA	ATP-dependent protease ClpP%2C protease subunit	98	1	10	1	1	1	0	0	0	0	10	ATP-dependent protease ClpP%2C protease subunit(10)	NA(10)	636	636	636.00	56	3	GCA_029747675_1_ASM2974767v1_genomic_00591	GCA_029747785_1_ASM2974778v1_genomic_00584	GCA_029747985_1_ASM2974798v1_genomic_00587	GCA_030235295_1_ASM3023529v1_genomic_01552	GCA_030235365_1_ASM3023536v1_genomic_00567	GCA_030235425_1_ASM3023542v1_genomic_02009	GCA_030239835_1_ASM3023983v1_genomic_01115	GCA_030239865_1_ASM3023986v1_genomic_01569	GCA_030240135_1_ASM3024013v1_genomic_01757	GCA_030240165_1_ASM3024016v1_genomic_01138
g00920_00006	g00920	NA	ATP-dependent protease ClpP%2C protease subunit	98	1	10	1	1	1	0	0	0	0	10	ATP-dependent protease ClpP%2C protease subunit(10)	NA(10)	690	690	690.00	56	4	GCA_029747675_1_ASM2974767v1_genomic_00592	GCA_029747785_1_ASM2974778v1_genomic_00585	GCA_029747985_1_ASM2974798v1_genomic_00588	GCA_030235295_1_ASM3023529v1_genomic_01556	GCA_030235365_1_ASM3023536v1_genomic_00599	GCA_030235425_1_ASM3023542v1_genomic_02010	GCA_030239835_1_ASM3023983v1_genomic_01120	GCA_030239865_1_ASM3023986v1_genomic_01570	GCA_030240135_1_ASM3024013v1_genomic_01759	GCA_030240165_1_ASM3024016v1_genomic_01137
g00115_00006	g00115	NA	ATP-dependent Clp protease ATP-binding subunit ClpX	98	1	10	1	1	1	0	0	0	0	10	ATP-dependent Clp protease ATP-binding subunit ClpX(10)	NA(10)	1278	1278	1278.00	56	5	GCA_029747675_1_ASM2974767v1_genomic_00593	GCA_029747785_1_ASM2974778v1_genomic_00586	GCA_029747985_1_ASM2974798v1_genomic_00589	GCA_030235295_1_ASM3023529v1_genomic_01562	GCA_030235365_1_ASM3023536v1_genomic_00632	GCA_030235425_1_ASM3023542v1_genomic_02012	GCA_030239835_1_ASM3023983v1_genomic_01124	GCA_030239865_1_ASM3023986v1_genomic_01571	GCA_030240135_1_ASM3024013v1_genomic_01762	GCA_030240165_1_ASM3024016v1_genomic_01136
g01081_00006	g01081	NA	threonine synthase	98	1	10	1	1	1	0	0	0	0	10	threonine synthase(10)	NA(10)	1443	1443	1443.00	56	6	GCA_029747675_1_ASM2974767v1_genomic_00594	GCA_029747785_1_ASM2974778v1_genomic_00587	GCA_029747985_1_ASM2974798v1_genomic_00590	GCA_030235295_1_ASM3023529v1_genomic_01569	GCA_030235365_1_ASM3023536v1_genomic_00698	GCA_030235425_1_ASM3023542v1_genomic_02015	GCA_030239835_1_ASM3023983v1_genomic_01137	GCA_030239865_1_ASM3023986v1_genomic_01572	GCA_030240135_1_ASM3024013v1_genomic_01768	GCA_030240165_1_ASM3024016v1_genomic_01135
g00060_00006	g00060	NA	ATP-dependent 6-phosphofructokinase	98	1	10	1	1	1	0	0	0	0	10	ATP-dependent 6-phosphofructokinase(10)	NA(10)	1122	1122	1122.00	56	7	GCA_029747675_1_ASM2974767v1_genomic_00595	GCA_029747785_1_ASM2974778v1_genomic_00588	GCA_029747985_1_ASM2974798v1_genomic_00591	GCA_030235295_1_ASM3023529v1_genomic_01580	GCA_030235365_1_ASM3023536v1_genomic_00748	GCA_030235425_1_ASM3023542v1_genomic_02018	GCA_030239835_1_ASM3023983v1_genomic_01146	GCA_030239865_1_ASM3023986v1_genomic_01573	GCA_030240135_1_ASM3024013v1_genomic_01771	GCA_030240165_1_ASM3024016v1_genomic_01134
g00732_00006	g00732	NA	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB%2C HAD superfamily (riboflavin biosynthesis)	98	1	10	1	1	1	0	0	0	0	10	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB%2C HAD superfamily (riboflavin biosynthesis)(10)	NA(10)	708	708	708.00	56	8	GCA_029747675_1_ASM2974767v1_genomic_00596	GCA_029747785_1_ASM2974778v1_genomic_00589	GCA_029747985_1_ASM2974798v1_genomic_00592	GCA_030235295_1_ASM3023529v1_genomic_01587	GCA_030235365_1_ASM3023536v1_genomic_00790	GCA_030235425_1_ASM3023542v1_genomic_02021	GCA_030239835_1_ASM3023983v1_genomic_01154	GCA_030239865_1_ASM3023986v1_genomic_01574	GCA_030240135_1_ASM3024013v1_genomic_01774	GCA_030240165_1_ASM3024016v1_genomic_01133
g00323_00006	g00323	NA	valine--tRNA ligase	98	1	10	1	1	1	0	0	0	0	10	valine--tRNA ligase(10)	NA(10)	2619	2619	2619.00	56	9	GCA_029747675_1_ASM2974767v1_genomic_00597	GCA_029747785_1_ASM2974778v1_genomic_00590	GCA_029747985_1_ASM2974798v1_genomic_00593	GCA_030235295_1_ASM3023529v1_genomic_01596	GCA_030235365_1_ASM3023536v1_genomic_00817	GCA_030235425_1_ASM3023542v1_genomic_02023	GCA_030239835_1_ASM3023983v1_genomic_01158	GCA_030239865_1_ASM3023986v1_genomic_01575	GCA_030240135_1_ASM3024013v1_genomic_01777	GCA_030240165_1_ASM3024016v1_genomic_01132
g01356_00006	g01356	NA	Integral membrane protein	98	1	10	1	1	1	0	0	0	0	10	Integral membrane protein(10)	NA(10)	495	495	495.00	57	1	GCA_029747675_1_ASM2974767v1_genomic_01872	GCA_029747785_1_ASM2974778v1_genomic_01830	GCA_029747985_1_ASM2974798v1_genomic_01832	GCA_030235295_1_ASM3023529v1_genomic_01926	GCA_030235365_1_ASM3023536v1_genomic_02094	GCA_030235425_1_ASM3023542v1_genomic_00071	GCA_030239835_1_ASM3023983v1_genomic_00053	GCA_030239865_1_ASM3023986v1_genomic_02192	GCA_030240135_1_ASM3024013v1_genomic_01992	GCA_030240165_1_ASM3024016v1_genomic_01856
g02027_00004	g02027	NA	hypothetical protein	90	2	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	387	387	387.00	57	2	GCA_029747675_1_ASM2974767v1_genomic_01871	GCA_029747785_1_ASM2974778v1_genomic_01829	GCA_029747985_1_ASM2974798v1_genomic_01831	GCA_030235295_1_ASM3023529v1_genomic_01925	GCA_030235365_1_ASM3023536v1_genomic_02095	GCA_030235425_1_ASM3023542v1_genomic_00070	GCA_030239835_1_ASM3023983v1_genomic_00052	GCA_030239865_1_ASM3023986v1_genomic_02191	GCA_030240135_1_ASM3024013v1_genomic_01991	GCA_030240165_1_ASM3024016v1_genomic_01855
g00522_00006	g00522	NA	ABC transporter%2C permease protein	98	1	10	1	1	1	0	0	0	0	10	ABC transporter%2C permease protein(10)	NA(10)	1806	1812	1807.20	57	3	GCA_029747675_1_ASM2974767v1_genomic_01867	GCA_029747785_1_ASM2974778v1_genomic_01825	GCA_029747985_1_ASM2974798v1_genomic_01827	GCA_030235295_1_ASM3023529v1_genomic_02047	GCA_030235365_1_ASM3023536v1_genomic_00077	GCA_030235425_1_ASM3023542v1_genomic_00315	GCA_030239835_1_ASM3023983v1_genomic_00051	GCA_030239865_1_ASM3023986v1_genomic_02189	GCA_030240135_1_ASM3024013v1_genomic_01990	GCA_030240165_1_ASM3024016v1_genomic_01854
g00206_00006	g00206	NA	PLDc-N domain-containing protein	98	1	10	1	1	1	0	0	0	0	10	PLDc-N domain-containing protein(10)	NA(10)	255	255	255.00	57	4	GCA_029747675_1_ASM2974767v1_genomic_01866	GCA_029747785_1_ASM2974778v1_genomic_01824	GCA_029747985_1_ASM2974798v1_genomic_01826	GCA_030235295_1_ASM3023529v1_genomic_02046	GCA_030235365_1_ASM3023536v1_genomic_00076	GCA_030235425_1_ASM3023542v1_genomic_00316	GCA_030239835_1_ASM3023983v1_genomic_00050	GCA_030239865_1_ASM3023986v1_genomic_02188	GCA_030240135_1_ASM3024013v1_genomic_01989	GCA_030240165_1_ASM3024016v1_genomic_01853
g00658_00006	g00658	unitary	Membrane efflux protein MFS	98	1	10	1	1	1	0	0	0	0	10	Membrane efflux protein MFS(10)	NA(9):unitary(1)	825	1287	1240.80	57	5	GCA_029747675_1_ASM2974767v1_genomic_01865	GCA_029747785_1_ASM2974778v1_genomic_01823	GCA_029747985_1_ASM2974798v1_genomic_01825	GCA_030235295_1_ASM3023529v1_genomic_02045	GCA_030235365_1_ASM3023536v1_genomic_00075	GCA_030235425_1_ASM3023542v1_genomic_00317	GCA_030239835_1_ASM3023983v1_genomic_00049	GCA_030239865_1_ASM3023986v1_genomic_02187	GCA_030240135_1_ASM3024013v1_genomic_01988	GCA_030240165_1_ASM3024016v1_genomic_01852
g02024_00005	g02024	NA	PRC-barrel	95	2	10	1	1	1	0	0	0	0	10	PRC-barrel(10)	NA(10)	399	399	399.00	57	6	GCA_029747675_1_ASM2974767v1_genomic_01864	GCA_029747785_1_ASM2974778v1_genomic_01822	GCA_029747985_1_ASM2974798v1_genomic_01824	GCA_030235295_1_ASM3023529v1_genomic_02044	GCA_030235365_1_ASM3023536v1_genomic_00074	GCA_030235425_1_ASM3023542v1_genomic_00319	GCA_030239835_1_ASM3023983v1_genomic_00048	GCA_030239865_1_ASM3023986v1_genomic_02186	GCA_030240135_1_ASM3024013v1_genomic_01987	GCA_030240165_1_ASM3024016v1_genomic_01851
g02041_00005	g02041	NA	PRC-barrel	95	2	10	1	1	1	0	0	0	0	10	PRC-barrel(10)	NA(10)	348	348	348.00	57	7	GCA_029747675_1_ASM2974767v1_genomic_01863	GCA_029747785_1_ASM2974778v1_genomic_01821	GCA_029747985_1_ASM2974798v1_genomic_01823	GCA_030235295_1_ASM3023529v1_genomic_02043	GCA_030235365_1_ASM3023536v1_genomic_00073	GCA_030235425_1_ASM3023542v1_genomic_00320	GCA_030239835_1_ASM3023983v1_genomic_00047	GCA_030239865_1_ASM3023986v1_genomic_02185	GCA_030240135_1_ASM3024013v1_genomic_01986	GCA_030240165_1_ASM3024016v1_genomic_01850
g00954_00006	g00954	NA	hypothetical protein	98	1	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	660	660	660.00	57	8	GCA_029747675_1_ASM2974767v1_genomic_01862	GCA_029747785_1_ASM2974778v1_genomic_01820	GCA_029747985_1_ASM2974798v1_genomic_01822	GCA_030235295_1_ASM3023529v1_genomic_02042	GCA_030235365_1_ASM3023536v1_genomic_00072	GCA_030235425_1_ASM3023542v1_genomic_00321	GCA_030239835_1_ASM3023983v1_genomic_00046	GCA_030239865_1_ASM3023986v1_genomic_02184	GCA_030240135_1_ASM3024013v1_genomic_01985	GCA_030240165_1_ASM3024016v1_genomic_01849
g01110_00006	g01110	NA	Secreted protein	98	1	10	1	1	1	0	0	0	0	10	Secreted protein(10)	NA(10)	354	426	387.30	57	9	GCA_029747675_1_ASM2974767v1_genomic_01861	GCA_029747785_1_ASM2974778v1_genomic_01819	GCA_029747985_1_ASM2974798v1_genomic_01821	GCA_030235295_1_ASM3023529v1_genomic_02041	GCA_030235365_1_ASM3023536v1_genomic_00071	GCA_030235425_1_ASM3023542v1_genomic_00322	GCA_030239835_1_ASM3023983v1_genomic_00045	GCA_030239865_1_ASM3023986v1_genomic_02183	GCA_030240135_1_ASM3024013v1_genomic_01984	GCA_030240165_1_ASM3024016v1_genomic_01848
g00313_00006	g00313	NA	Phosphate starvation-inducible protein PhoH%2C putative ATPase	98	1	10	1	1	1	0	0	0	0	10	Phosphate starvation-inducible protein PhoH%2C putative ATPase(10)	NA(10)	1008	1008	1008.00	58	1	GCA_029747675_1_ASM2974767v1_genomic_00636	GCA_029747785_1_ASM2974778v1_genomic_00629	GCA_029747985_1_ASM2974798v1_genomic_00632	GCA_030235295_1_ASM3023529v1_genomic_00797	GCA_030235365_1_ASM3023536v1_genomic_01272	GCA_030235425_1_ASM3023542v1_genomic_02095	GCA_030239835_1_ASM3023983v1_genomic_01484	GCA_030239865_1_ASM3023986v1_genomic_01614	GCA_030240135_1_ASM3024013v1_genomic_00849	GCA_030240165_1_ASM3024016v1_genomic_01094
g00926_00006	g00926	NA	rRNA maturation RNase YbeY	98	1	10	1	1	1	0	0	0	0	10	rRNA maturation RNase YbeY(10)	NA(10)	459	459	459.00	58	2	GCA_029747675_1_ASM2974767v1_genomic_00637	GCA_029747785_1_ASM2974778v1_genomic_00630	GCA_029747985_1_ASM2974798v1_genomic_00633	GCA_030235295_1_ASM3023529v1_genomic_00821	GCA_030235365_1_ASM3023536v1_genomic_01288	GCA_030235425_1_ASM3023542v1_genomic_02096	GCA_030239835_1_ASM3023983v1_genomic_01488	GCA_030239865_1_ASM3023986v1_genomic_01615	GCA_030240135_1_ASM3024013v1_genomic_00863	GCA_030240165_1_ASM3024016v1_genomic_01093
g00598_00006	g00598	NA	Hemolysin-related protein%2C contains CBS domains%2C UPF0053 family	98	1	10	1	1	1	0	0	0	0	10	Hemolysin-related protein%2C contains CBS domains%2C UPF0053 family(10)	NA(10)	1305	1311	1308.60	58	3	GCA_029747675_1_ASM2974767v1_genomic_00638	GCA_029747785_1_ASM2974778v1_genomic_00631	GCA_029747985_1_ASM2974798v1_genomic_00634	GCA_030235295_1_ASM3023529v1_genomic_00835	GCA_030235365_1_ASM3023536v1_genomic_01302	GCA_030235425_1_ASM3023542v1_genomic_02097	GCA_030239835_1_ASM3023983v1_genomic_01492	GCA_030239865_1_ASM3023986v1_genomic_01616	GCA_030240135_1_ASM3024013v1_genomic_00869	GCA_030240165_1_ASM3024016v1_genomic_01092
g01050_00006	g01050	NA	GTPase Era	98	1	10	1	1	1	0	0	0	0	10	GTPase Era(10)	NA(10)	945	945	945.00	58	4	GCA_029747675_1_ASM2974767v1_genomic_00639	GCA_029747785_1_ASM2974778v1_genomic_00632	GCA_029747985_1_ASM2974798v1_genomic_00635	GCA_030235295_1_ASM3023529v1_genomic_00863	GCA_030235365_1_ASM3023536v1_genomic_01335	GCA_030235425_1_ASM3023542v1_genomic_02098	GCA_030239835_1_ASM3023983v1_genomic_01495	GCA_030239865_1_ASM3023986v1_genomic_01617	GCA_030240135_1_ASM3024013v1_genomic_00885	GCA_030240165_1_ASM3024016v1_genomic_01091
g01355_00006	g01355	NA	putative amidohydrolase YtcJ	98	1	10	1	1	1	0	0	0	0	10	putative amidohydrolase YtcJ(10)	NA(10)	1392	1506	1471.80	58	5	GCA_029747675_1_ASM2974767v1_genomic_00640	GCA_029747785_1_ASM2974778v1_genomic_00633	GCA_029747985_1_ASM2974798v1_genomic_00636	GCA_030235295_1_ASM3023529v1_genomic_00907	GCA_030235365_1_ASM3023536v1_genomic_01376	GCA_030235425_1_ASM3023542v1_genomic_02099	GCA_030239835_1_ASM3023983v1_genomic_01500	GCA_030239865_1_ASM3023986v1_genomic_01618	GCA_030240135_1_ASM3024013v1_genomic_00914	GCA_030240165_1_ASM3024016v1_genomic_01090
g00854_00006	g00854	NA	2-isopropylmalate synthase	98	1	10	1	1	1	0	0	0	0	10	2-isopropylmalate synthase(10)	NA(10)	1767	1767	1767.00	58	6	GCA_029747675_1_ASM2974767v1_genomic_00641	GCA_029747785_1_ASM2974778v1_genomic_00634	GCA_029747985_1_ASM2974798v1_genomic_00637	GCA_030235295_1_ASM3023529v1_genomic_00940	GCA_030235365_1_ASM3023536v1_genomic_01407	GCA_030235425_1_ASM3023542v1_genomic_02100	GCA_030239835_1_ASM3023983v1_genomic_01504	GCA_030239865_1_ASM3023986v1_genomic_01619	GCA_030240135_1_ASM3024013v1_genomic_00938	GCA_030240165_1_ASM3024016v1_genomic_01089
g01634_1_00009	g01634_1	NA	DUF488 domain-containing protein	95	2	10	1	1	1	0	0	0	0	10	DUF488 domain-containing protein(10)	NA(10)	363	363	363.00	58	7	GCA_029747675_1_ASM2974767v1_genomic_00642	GCA_029747785_1_ASM2974778v1_genomic_00635	GCA_029747985_1_ASM2974798v1_genomic_00638	GCA_030235295_1_ASM3023529v1_genomic_00976	GCA_030235365_1_ASM3023536v1_genomic_01444	GCA_030235425_1_ASM3023542v1_genomic_02101	GCA_030239835_1_ASM3023983v1_genomic_01510	GCA_030239865_1_ASM3023986v1_genomic_01620	GCA_030240135_1_ASM3024013v1_genomic_00964	GCA_030240165_1_ASM3024016v1_genomic_01088
g01305_00006	g01305	NA	isoprenyl transferase	98	1	10	1	1	1	0	0	0	0	10	isoprenyl transferase(10)	NA(10)	690	690	690.00	58	8	GCA_029747675_1_ASM2974767v1_genomic_00643	GCA_029747785_1_ASM2974778v1_genomic_00636	GCA_029747985_1_ASM2974798v1_genomic_00639	GCA_030235295_1_ASM3023529v1_genomic_00979	GCA_030235365_1_ASM3023536v1_genomic_01453	GCA_030235425_1_ASM3023542v1_genomic_02102	GCA_030239835_1_ASM3023983v1_genomic_01513	GCA_030239865_1_ASM3023986v1_genomic_01621	GCA_030240135_1_ASM3024013v1_genomic_00967	GCA_030240165_1_ASM3024016v1_genomic_01087
